ID_DOK;IDENT;NAZIV;EM;KOLICINA;ZELENA_KOL;PORABA;CENA;A_CENA;VREDNOST;DAVEK_PROC;SKLADIŠČE;VRSTAMAT;TIP_CENE;DEVIZA
10000021;7775230;KLINASTI J. XPA 2582;KOM;10;0;10;18,5;0;0;20;022300;TRG;PC;EUR
10000021;7775233;KLINASTI J. XPA 2650;KOM;7;0;7;18,9;0;0;20;022300;TRG;PC;EUR
10000021;7775235;KLINASTI J. XPA 2732;KOM;10;0;10;19,5;0;0;20;022300;TRG;PC;EUR
10000021;7775237;KLINASTI J. XPA 2800;KOM;2;0;2;20;0;0;20;022300;TRG;PC;EUR
10000021;7775238;KLINASTI J. XPA 2832;KOM;9;0;9;20,4;0;0;20;022300;TRG;PC;EUR
10000021;7775241;KLINASTI J. XPA 2900;KOM;10;0;10;21,2;0;0;20;022300;TRG;PC;EUR
10000021;7775244;KLINASTI J. XPA 3000;KOM;3;0;3;21,2;0;0;20;022300;TRG;PC;EUR
10000021;7775425;KLINASTI J. C/22 C79 2006LI 2058LW;KOM;10;0;10;14,9;0;0;20;022300;TRG;PC;EUR
10000021;7776094;KLINASTI J. A/13 A159 4040LI 4055LW;KOS;12;0;12;15,8;0;0;20;022300;TRG;PC;EUR
10000021;7776256;KLINASTI J. SPC 6500;KOM;5;0;5;80,7;0;0;20;022300;TRG;PC;EUR
10000021;7776703;KLINASTI J. SPA 4500;KOS;4;0;4;25,9;0;0;20;022300;TRG;PC;EUR
10000021;7776752;KLINASTI J. B/17 B228 5790LI 5840LW;KOM;2;0;2;34,1;0;0;20;022300;TRG;PC;EUR
10000021;7776862;KLINASTI J. A/13 A45 1/4 1150LI 1180LW;KOS;15;0;15;4,2;0;0;20;022300;TRG;PC;EUR
10000021;7777021;KLINASTI J. B/17 B29 737LI 784LW;KOS;11;0;11;4;0;0;20;022300;TRG;PC;EUR
10000021;7777023;KLINASTI J. B/17 B47 1200LI 1241LW;KOS;19;0;19;6;0;0;20;022300;TRG;PC;EUR
10000021;7777083;KLINASTI J. B/17 B69 1750LI 1800LW;KOS;20;0;20;9;0;0;20;022300;TRG;PC;EUR
10000021;7777086;KLINASTI J. Z/10 Z43 1100LI 1117LW;KOM;15;0;15;3,3;0;0;20;022300;TRG;PC;EUR
10000021;7777090;KLINASTI J. C/22 C225 5715LI 5773LW;KOM;12;0;12;48,8;0;0;20;022300;TRG;PC;EUR
10000021;7777098;KLINASTI J. SPA 5000;KOM;21;0;21;29,2;0;0;20;022300;TRG;PC;EUR
10000021;7777227;KLINASTI J. C/22 C228 5787LI 5849LW;KOS;9;0;9;50,1;0;0;20;022300;TRG;PC;EUR
10000021;7777233;KLINASTI J. C/22 C63 1600LI 1658LW;KOM;20;0;20;12,3;0;0;20;022300;TRG;PC;EUR
10000021;7777255;KLINASTI J. SPZ 1312;KOM;17;0;17;5;0;0;20;022300;TRG;PC;EUR
10000021;7777264;KLINASTI J. B/17 B67 1700LI 1748LW;KOM;4;0;4;8,5;0;0;20;022300;TRG;PC;EUR
10000021;7777274;KLINASTI J. B/17 B79 2000LI 2054LW;KOM;1;0;1;10;0;0;20;022300;TRG;PC;EUR
10000021;7777276;KLINASTI J. B/17 B127 3225LI 3273LW;KOM;15;0;15;18,6;0;0;20;022300;TRG;PC;EUR
10000021;7777278;KLINASTI J. B/17 B152 3861LI 3908LW;KOM;11;0;11;22,7;0;0;20;022300;TRG;PC;EUR
10000021;7777281;KLINASTI J. C/22 C216 5486LI 5544LW;KOS;10;0;10;46,8;0;0;20;022300;TRG;PC;EUR
10000021;7777288;KLINASTI J. SPA 1982;KOM;20;0;20;10,4;0;0;20;022300;TRG;PC;EUR
10000021;7777290;KLINASTI J. SPB 2150;KOS;28;0;28;17,8;0;0;20;022300;TRG;PC;EUR
10000021;7777292;KLINASTI J. SPZ 722;KOM;21;0;21;3,2;0;0;20;022300;TRG;PC;EUR
10000021;7777299;KLINASTI J. A/13 A87 2210LI 2215LW;KOM;45;0;45;8,1;0;0;20;022300;TRG;PC;EUR
10000021;7777316;KLINASTI J. B/17 B204 5182LI 5229LW;KOM;18;0;18;30,6;0;0;20;022300;TRG;PC;EUR
10000021;7777319;KLINASTI J. SPB 3170;KOS;54;0;54;26,7;0;0;20;022300;TRG;PC;EUR
10000021;7777343;KLINASTI J. B/17 B63 1600LI 1647LW;KOM;21;0;21;8,1;0;0;20;022300;TRG;PC;EUR
10000021;7777479;KLINASTI J. B/17 B130 3310LI 3350LW;KOS;11;0;11;19,2;0;0;20;022300;TRG;PC;EUR
10000021;7777523;KLINASTI J. XPC 3550;KOS;6;0;6;15,66975;0;0;20;022300;TRG;PC;EUR
10000021;7777776;KLINASTI J. SPZ 1087;KOS;88;0;88;4,2;0;0;20;022300;TRG;PC;EUR
10000021;7778097;VARIATOR J. 37 X 10 X 1120LI;KOM;5;0;5;56,4;0;0;20;022300;TRG;PC;EUR
10000021;7779130;KLINASTI J. B/17 B186 4727LI 4796LW;KOM;12;0;12;28,1;0;0;20;022300;TRG;PC;EUR
10000021;7779213;KLINASTI J. C/22 C160 4064LI 4152LW;KOM;10;0;10;33,2;0;0;20;022300;TRG;PC;EUR
10000021;9900394;VARIATOR J. 13 X 6 X 600LI;KOS;5;0;5;16,3;0;0;20;022300;TRG;PC;EUR
10000021;9900800;KLINASTI J. A/13 A25 MN 650LI 680LW;KOS;10;0;10;1,38132;0;0;20;022300;TRG;PC;EUR
10000021;9900905;KLINASTI J. XPB 2360;KOS;20;0;20;25,3591;0;0;20;022300;TRG;PC;EUR
10000021;9900917;KLINASTI J. Z/10 Z19 480LI 518LW;KOS;9;0;9;2,3;0;0;20;022300;TRG;PC;EUR
10000021;9901418;KLINASTI J. Z/10 Z79 2000LI 2030LW;KOS;32;0;32;6,8;0;0;20;022300;TRG;PC;EUR
10000021;9901660;VARIATOR J. 37 X 10 X 1250LI;KOS;6;0;6;60,3;0;0;20;022300;TRG;PC;EUR
10000021;9901765;KLINASTI J. Z/10 Z99 2500LI;KOS;1;0;1;7,1;0;0;20;022300;TRG;PC;EUR
10000021;9902015;VARIATOR J. 32 X 10 X 1250LI;KOS;5;0;5;58,6;0;0;20;022300;TRG;PC;EUR
10000021;9902212;KLINASTI J. XPZ 2030;KOS;20;0;20;10,9;0;0;20;022300;TRG;PC;EUR
10000021;9902250;KLINASTI J. 12,5 X 825 LA;KOS;10;0;10;4,6;0;0;20;022300;TRG;PC;EUR
10000021;9902476;###KLINASTI JERMEN XPZ 1180;KOS;16;0;16;6,7;0;0;20;022300;TRG;PC;EUR
10000021;9902486;KLINASTI J. B/17 B32 3/4 MN 850LI 890LW;KOS;1;0;1;1,90966;0;0;20;022300;TRG;PC;EUR
10000021;9902490;KLINASTI J. XPZ 2410;KOS;37;0;37;13,1;0;0;20;022300;TRG;PC;EUR
10000021;9902630;OZKI OZOBLJENI KL.J. XPZ 1112MN;KOS;12;0;12;5,8;0;0;20;022300;TRG;PC;EUR
10000021;9902631;KLINASTI JERMEN SPZ 2137 MN;KOS;7;0;7;11,1;0;0;20;022300;TRG;PC;EUR
10000021;9902962;KLINASTI J. XPZ 1637;KOS;2;0;2;9,2;0;0;20;022300;TRG;PC;EUR
10000021;9903026;VARIATOR J. 23 X 8 X 700LI;KOS;4;0;4;27,4;0;0;20;022300;TRG;PC;EUR
10000021;9903111;KLINASTI J. SPB 2410;KOS;6;0;6;19,9;0;0;20;022300;TRG;PC;EUR
10000021;9903530;KLINASTI J. C/22 C65 MN 1665LI 1725LW;KOS;4;0;4;5,09343;0;0;20;022300;TRG;PC;EUR
10000021;9903835;VARIATOR J. 28 X 9 X 800LI;KOS;3;0;3;38,5;0;0;20;022300;TRG;PC;EUR
10000021;9904052;VARIATOR J. 28 X 9 X 750LI;KOS;9;0;9;37,4;0;0;20;022300;TRG;PC;EUR
10000021;9904071;VARIATOR J. 41 X 900;KOS;2;0;2;71,3;0;0;20;022300;TRG;PC;EUR
10000021;9904403;KLINASTI J. Z/10 Z31 1/2 800LI 820LW NI;KOS;16;0;16;3;0;0;20;022300;TRG;PC;EUR
10000021;9904448;TR.TRAK 2MT8 S0-S2;M2;0,0011;0;0,0011;287,7186;0;0;20;022300;TRG;PC;EUR
10000021;9904968;KLINASTI J. SPZ 1687;KOS;20;0;20;5,88383;0;0;20;022300;TRG;PC;EUR
10000021;9905053;VARIATOR J. 30 X 10 X 875LI;KOS;1;0;1;46,5;0;0;20;022300;TRG;PC;EUR
10000021;9905137;VARIATOR J. 52 X 16 X 1600LI;KOS;5;0;5;132;0;0;20;022300;TRG;PC;EUR
10000021;9905257;KLINASTI J. SPA 932;KOS;25;0;25;1,84911;0;0;20;022300;TRG;PC;EUR
10000021;9905332;KLINASTI J. XPZ 2037;KOS;7;0;7;10,9;0;0;20;022300;TRG;PC;EUR
10000021;9905448;TR.TRAK 2M12 V5-V10;M2;0,0033;0;0,0033;47,17197;0;0;20;022300;TRG;PC;EUR
10000021;9905493;ZOBATI JERMEN;KOS;56;0;56;14,16124;0;0;20;022300;TRG;PC;EUR
10000021;9905561;KLINASTI J. XPA 2360;KOS;21;0;21;16,7;0;0;20;022300;TRG;PC;EUR
10000021;9905727;###VARIATOR JERMEN 26*8*1000 LI;KOS;34;0;34;45,8;0;0;20;022300;TRG;PC;EUR
10000021;9905728;VARIATOR J. 32 X 10 X 1000LI;KOS;14;0;14;47,8;0;0;20;022300;TRG;PC;EUR
10000021;9905838;KLINASTI J. 10 X 800 LI;KOS;2;0;2;1,39084;0;0;20;022300;TRG;PC;EUR
10000021;9906364;VARIATOR J. 22 X 8 X 600LI;KOS;1;0;1;25,4;0;0;20;022300;TRG;PC;EUR
10000021;9906365;VARIATOR J. 22 X 8 X 1000LI;KOS;8;0;8;32,8;0;0;20;022300;TRG;PC;EUR
10000021;9906366;VARIATOR J. 22 X 8 X 950LI;KOS;10;0;10;31,9;0;0;20;022300;TRG;PC;EUR
10000021;9906367;VARIATOR J. 33 X 10 X 898LI;KOS;10;0;10;46,5;0;0;20;022300;TRG;PC;EUR
10000021;9906547;KLINASTI J. A/13 A30 MN 765LI 795LW;KOS;25;0;25;0;0;0;20;022300;TRG;PC;EUR
10000021;9906696;KLINASTI J. XPZ 2800;KOS;22;0;22;15,2;0;0;20;022300;TRG;PC;EUR
10000021;9906697;###KLINASTI JERMEN SPZ 887 MN;KOS;5;0;5;4,9;0;0;20;022300;TRG;PC;EUR
10000021;9906700;KLINASTI J. XPB 1900;KOS;14;0;14;20,5467;0;0;20;022300;TRG;PC;EUR
10000021;9907096;KLINASTI J. XPA 1157;KOS;7;0;7;9,1;0;0;20;022300;TRG;PC;EUR
10000021;9907120;KLINASTI J. SPZ 1013;KOS;23;0;23;4,1;0;0;20;022300;TRG;PC;EUR
10000021;9907213;KLINASTI J. SPZ 1420;KOS;4;0;4;5,4;0;0;20;022300;TRG;PC;EUR
10000021;9907223;KLINASTI J. XPZ 1057;KOS;10;0;10;5,8;0;0;20;022300;TRG;PC;EUR
10000021;9907224;###KLINASTI JERMEN XPZ 1307;KOS;5;0;5;7;0;0;20;022300;TRG;PC;EUR
10000021;9907384;KLINASTI J. XPB 3000;KOS;45;0;45;32,3577;0;0;20;022300;TRG;PC;EUR
10000021;9907616;KLINASTI J. Z/10 Z23 1/2 600LI 620LW;KOS;10;0;10;2,6;0;0;20;022300;TRG;PC;EUR
10000021;9907617;KLINASTI J. Z/10 Z63 1600LI 1620LW;KOS;25;0;25;5;0;0;20;022300;TRG;PC;EUR
10000021;9907622;KLINASTI J. XPB 1400;KOS;15;0;15;14,9885;0;0;20;022300;TRG;PC;EUR
10000021;9908010;KLINASTI J. XPB 1600;KOS;29;0;29;17,267;0;0;20;022300;TRG;PC;EUR
10000021;9908012;KLINASTI J. XPZ 927;KOS;10;0;10;5,3;0;0;20;022300;TRG;PC;EUR
10000021;9908277;VARIATOR J. 37 X 10 X 760LI;KOS;4;0;4;46;0;0;20;022300;TRG;PC;EUR
10000021;9908301;KLINASTI J. XPZ 3000;KOS;8;0;8;15,4;0;0;20;022300;TRG;PC;EUR
10000021;9908574;KLINASTI J. C/22 C71 1800LI 1860LW;KOS;5;0;5;14,3;0;0;20;022300;TRG;PC;EUR
10000021;9908874;KLINASTI J. XPZ 940;KOS;9;0;9;5,3;0;0;20;022300;TRG;PC;EUR
10000021;9908875;KLINASTI J. XPA 1082;KOS;10;0;10;8,4;0;0;20;022300;TRG;PC;EUR
10000021;9908991;VARIATOR J. 52 X 16 X 1325LI;KOS;6;0;6;121;0;0;20;022300;TRG;PC;EUR
10000021;9909113;VARIATOR J. 47 X 12 X 1125LI;KOS;2;0;2;79,5;0;0;20;022300;TRG;PC;EUR
10000021;9909114;KLINASTI J. XPZ 560;KOS;25;0;25;4,6;0;0;20;022300;TRG;PC;EUR
10000021;9909116;KLINASTI J. SPZ 1202;KOS;13;0;13;4,6;0;0;20;022300;TRG;PC;EUR
10000021;9909167;KLINASTI J. XPB 3000;KOS;1;0;1;32,3577;0;0;20;022300;TRG;PC;EUR
10000021;9909168;KLINASTI J. XPB 3150;KOS;36;0;36;33,8903;0;0;20;022300;TRG;PC;EUR
10000021;9909456;VARIATOR J. 26 X 8 X 762LI;KOS;4;0;4;37,6;0;0;20;022300;TRG;PC;EUR
10000021;9909839;GUMI JERM. MF R-311;M2;-0,00003;0;-0,00003;0;0;0;20;022300;TRG;PC;EUR
10000021;9909859;VARIATOR J. 17 X 5 X 606LI;KOS;1;0;1;21;0;0;20;022300;TRG;PC;EUR
10000021;9909861;VARIATOR J. 23 X 8 X 600LI;KOS;3;0;3;25,4;0;0;20;022300;TRG;PC;EUR
10000021;9909862;VARIATOR J. 23 X 8 X 750LI;KOS;10;0;10;28,1;0;0;20;022300;TRG;PC;EUR
10000021;9909863;VARIATOR J. 28 X 9 X 700LI;KOS;1;0;1;36,8;0;0;20;022300;TRG;PC;EUR
10000021;9909864;VARIATOR J. 28 X 9 X 900LI;KOS;7;0;7;41,5;0;0;20;022300;TRG;PC;EUR
10000021;9909865;VARIATOR J. 33 X 10 X 1000LI;KOS;4;0;4;47,8;0;0;20;022300;TRG;PC;EUR
10000021;9909866;VARIATOR J. 37 X 10 X 1000LI;KOS;3;0;3;52,6;0;0;20;022300;TRG;PC;EUR
10000021;9909868;VARIATOR J. 47 X 13 X 1120LI;KOS;3;0;3;77,3;0;0;20;022300;TRG;PC;EUR
10000021;9909869;VARIATOR J. 47 X 13 X 1250LI;KOS;1;0;1;82,6;0;0;20;022300;TRG;PC;EUR
10000021;9909878;VARIATOR J. 21 X 7 X 770LI;KOS;10;0;10;28,6;0;0;20;022300;TRG;PC;EUR
10000021;9909972;VARIATOR J. 42 X 13 X 1740LI;KOS;3;0;3;104,7;0;0;20;022300;TRG;PC;EUR
10000021;9909988;VARIATOR J. 26 X 8 X 800LI;KOS;2;0;2;41;0;0;20;022300;TRG;PC;EUR
10000021;9910124;VARIATOR J. 32 X 10 X 750LI;KOM;3;0;3;43,8;0;0;20;022300;TRG;PC;EUR
10000021;9910127;KLINASTI J. XPZ 660;KOM;6;0;6;4,6;0;0;20;022300;TRG;PC;EUR
10000021;9910224;VARIATOR J. 13 X 6 X 500LI;KOS;9;0;9;13,5;0;0;20;022300;TRG;PC;EUR
10000021;9910226;VARIATOR J. 13 X 6 X 800LI;KOS;2;0;2;18,1;0;0;20;022300;TRG;PC;EUR
10000021;9910227;VARIATOR J. 13 X 6 X 900LI;KOS;3;0;3;19,5;0;0;20;022300;TRG;PC;EUR
10000021;9910229;VARIATOR J. 17 X 5 X 686LI;KOS;2;0;2;22,9;0;0;20;022300;TRG;PC;EUR
10000021;9910230;VARIATOR J. 17 X 5 X 776LI;KOS;7;0;7;23,8;0;0;20;022300;TRG;PC;EUR
10000021;9910231;VARIATOR J. 17 X 5 X 875LI;KOS;3;0;3;25,4;0;0;20;022300;TRG;PC;EUR
10000021;9910232;VARIATOR J. 17 X 5 X 976LI;KOS;6;0;6;0;0;0;20;022300;TRG;PC;EUR
10000021;9910233;VARIATOR J. 20 X 10 X 900LI;KOS;6;0;6;32,5;0;0;20;022300;TRG;PC;EUR
10000021;9910249;VARIATOR J. 20 X 10 X 1000LI;KOS;6;0;6;34,6;0;0;20;022300;TRG;PC;EUR
10000021;9910250;VARIATOR J. 21 X 7 X 600LI;KOS;4;0;4;25,4;0;0;20;022300;TRG;PC;EUR
10000021;9910251;VARIATOR J. 21 X 7 X 675LI;KOS;4;0;4;27,3;0;0;20;022300;TRG;PC;EUR
10000021;9910252;VARIATOR J. 21 X 7 X 870LI;KOS;12;0;12;30,6;0;0;20;022300;TRG;PC;EUR
10000021;9910253;VARIATOR J. 21 X 7 X 970LI;KOS;3;0;3;32,5;0;0;20;022300;TRG;PC;EUR
10000021;9910254;VARIATOR J. 21 X 7 X 1090LI;KOS;35;0;35;34,6;0;0;20;022300;TRG;PC;EUR
10000021;9910255;VARIATOR J. 21 X 7 X 1220LI;KOS;6;0;6;37,3;0;0;20;022300;TRG;PC;EUR
10000021;9910256;VARIATOR J. 23 X 8 X 525LI;KOS;4;0;4;22,2;0;0;20;022300;TRG;PC;EUR
10000021;9910257;VARIATOR J. 23 X 8 X 650LI;KOS;3;0;3;26,7;0;0;20;022300;TRG;PC;EUR
10000021;9910263;VARIATOR J. 23 X 8 X 800LI;KOS;2;0;2;29,4;0;0;20;022300;TRG;PC;EUR
10000021;9910264;VARIATOR J. 23 X 8 X 850LI;KOS;2;0;2;30;0;0;20;022300;TRG;PC;EUR
10000021;9910265;VARIATOR J. 23 X 8 X 900LI;KOS;8;0;8;31,1;0;0;20;022300;TRG;PC;EUR
10000021;9910266;VARIATOR J. 23 X 8 X 950LI;KOS;3;0;3;31,9;0;0;20;022300;TRG;PC;EUR
10000021;9910267;VARIATOR J. 23 X 8 X 1000LI;KOS;15;0;15;32,8;0;0;20;022300;TRG;PC;EUR
10000021;9910268;VARIATOR J. 23 X 8 X 1060LI;KOS;6;0;6;33,7;0;0;20;022300;TRG;PC;EUR
10000021;9910269;VARIATOR J. 23 X 8 X 1120LI;KOS;2;0;2;35,7;0;0;20;022300;TRG;PC;EUR
10000021;9910270;VARIATOR J. 23 X 8 X 1180LI;KOS;4;0;4;36,2;0;0;20;022300;TRG;PC;EUR
10000021;9910271;VARIATOR J. 23 X 8 X 1250LI;KOS;1;0;1;38,9;0;0;20;022300;TRG;PC;EUR
10000021;9910274;VARIATOR J. 26 X 8 X 672LI;KOS;3;0;3;36,1;0;0;20;022300;TRG;PC;EUR
10000021;9910276;VARIATOR J. 26 X 8 X 862LI;KOS;3;0;3;41;0;0;20;022300;TRG;PC;EUR
10000021;9910277;VARIATOR J. 26 X 8 X 962LI;KOS;9;0;9;43,1;0;0;20;022300;TRG;PC;EUR
10000021;9910278;VARIATOR J. 26 X 8 X 1082LI;KOS;6;0;6;45,8;0;0;20;022300;TRG;PC;EUR
10000021;9910279;VARIATOR J. 26 X 8 X 1212LI;KOS;3;0;3;49,6;0;0;20;022300;TRG;PC;EUR
10000021;9910280;VARIATOR J. 26 X 8 X 1362LI;KOS;5;0;5;54,3;0;0;20;022300;TRG;PC;EUR
10000021;9910281;VARIATOR J. 26 X 8 X 1562LI;KOS;13;0;13;57,6;0;0;20;022300;TRG;PC;EUR
10000021;9910282;VARIATOR J. 28 X 9 X 650LI;KOS;8;0;8;35,6;0;0;20;022300;TRG;PC;EUR
10000021;9910283;VARIATOR J. 28 X 9 X 850LI;KOS;5;0;5;40,3;0;0;20;022300;TRG;PC;EUR
10000021;9910285;VARIATOR J. 28 X 9 X 950LI;KOS;3;0;3;43;0;0;20;022300;TRG;PC;EUR
10000021;9910286;VARIATOR J. 28 X 9 X 1000LI;KOS;5;0;5;43,5;0;0;20;022300;TRG;PC;EUR
10000021;9910288;VARIATOR J. 28 X 9 X 1120LI;KOS;3;0;3;46,1;0;0;20;022300;TRG;PC;EUR
10000021;9910289;VARIATOR J. 28 X 9 X 1180LI;KOS;1;0;1;48,5;0;0;20;022300;TRG;PC;EUR
10000021;9910290;VARIATOR J. 28 X 9 X 1250LI;KOS;8;0;8;50,2;0;0;20;022300;TRG;PC;EUR
10000021;9910291;VARIATOR J. 28 X 9 X 1320LI;KOS;2;0;2;52,4;0;0;20;022300;TRG;PC;EUR
10000021;9910292;VARIATOR J. 28 X 9 X 1400LI;KOS;6;0;6;55;0;0;20;022300;TRG;PC;EUR
10000021;9910293;VARIATOR J. 28 X 9 X 1500LI;KOS;6;0;6;56,9;0;0;20;022300;TRG;PC;EUR
10000021;9910296;VARIATOR J. 33 X 10 X 850LI;KOS;2;0;2;43,8;0;0;20;022300;TRG;PC;EUR
10000021;9910297;VARIATOR J. 33 X 10 X 950LI;KOS;3;0;3;46,5;0;0;20;022300;TRG;PC;EUR
10000021;9910298;VARIATOR J. 33 X 10 X 1070LI;KOS;4;0;4;50,1;0;0;20;022300;TRG;PC;EUR
10000021;9910299;VARIATOR J. 33 X 10 X 1200LI;KOS;11;0;11;55,6;0;0;20;022300;TRG;PC;EUR
10000021;9910300;VARIATOR J. 33 X 10 X 1350LI;KOS;8;0;8;58,6;0;0;20;022300;TRG;PC;EUR
10000021;9910301;VARIATOR J. 33 X 10 X 1550LI;KOS;7;0;7;64,3;0;0;20;022300;TRG;PC;EUR
10000021;9910302;VARIATOR J. 33 X 10 X 1750LI;KOS;4;0;4;68,8;0;0;20;022300;TRG;PC;EUR
10000021;9910304;VARIATOR J. 37 X 10 X 800LI;KOS;3;0;3;47,7;0;0;20;022300;TRG;PC;EUR
10000021;9910305;VARIATOR J. 37 X 10 X 850LI;KOS;12;0;12;47,7;0;0;20;022300;TRG;PC;EUR
10000021;9910306;VARIATOR J. 37 X 10 X 900LI;KOS;2;0;2;49,3;0;0;20;022300;TRG;PC;EUR
10000021;9910307;VARIATOR J. 37 X 10 X 950LI;KOS;5;0;5;51,1;0;0;20;022300;TRG;PC;EUR
10000021;9910308;VARIATOR J. 37 X 10 X 1060LI;KOS;7;0;7;54,4;0;0;20;022300;TRG;PC;EUR
10000021;9910309;VARIATOR J. 37 X 10 X 1180LI;KOS;5;0;5;58,2;0;0;20;022300;TRG;PC;EUR
10000021;9910310;VARIATOR J. 37 X 10 X 1320LI;KOS;5;0;5;62,6;0;0;20;022300;TRG;PC;EUR
10000021;9910311;VARIATOR J. 37 X 10 X 1400LI;KOS;11;0;11;65,4;0;0;20;022300;TRG;PC;EUR
10000021;9910312;VARIATOR J. 37 X 10 X 1500LI;KOS;5;0;5;67,8;0;0;20;022300;TRG;PC;EUR
10000021;9910313;VARIATOR J. 37 X 10 X 1600LI;KOS;1;0;1;71,4;0;0;20;022300;TRG;PC;EUR
10000021;9910314;VARIATOR J. 37 X 10 X 1700LI;KOS;1;0;1;74,6;0;0;20;022300;TRG;PC;EUR
10000021;9910315;VARIATOR J. 37 X 10 X 1800LI;KOS;8;0;8;78,6;0;0;20;022300;TRG;PC;EUR
10000021;9910317;VARIATOR J. 37 X 10 X 2240LI;KOS;8;0;8;89,2;0;0;20;022300;TRG;PC;EUR
10000021;9910318;VARIATOR J. 42 X 13 X 1060LI;KOS;8;0;8;71,3;0;0;20;022300;TRG;PC;EUR
10000021;9910319;VARIATOR J. 42 X 13 X 1190LI;KOS;1;0;1;76,1;0;0;20;022300;TRG;PC;EUR
10000021;9910321;VARIATOR J. 42 X 13 X 1540LI;KOS;3;0;3;92,8;0;0;20;022300;TRG;PC;EUR
10000021;9910322;VARIATOR J. 42 X 13 X 1640LI;KOS;10;0;10;95,8;0;0;20;022300;TRG;PC;EUR
10000021;9910324;VARIATOR J. 42 X 13 X 2180LI;KOS;4;0;4;110,6;0;0;20;022300;TRG;PC;EUR
10000021;9910325;VARIATOR J. 42 X 13 X 2240LI;KOS;5;0;5;115,2;0;0;20;022300;TRG;PC;EUR
10000021;9910326;VARIATOR J. 47 X 13 X 1000LI;KOS;1;0;1;71,6;0;0;20;022300;TRG;PC;EUR
10000021;9910327;VARIATOR J. 47 X 13 X 1060LI;KOS;17;0;17;74,7;0;0;20;022300;TRG;PC;EUR
10000021;9910328;VARIATOR J. 47 X 13 X 1180LI;KOS;3;0;3;79,5;0;0;20;022300;TRG;PC;EUR
10000021;9910329;VARIATOR J. 47 X 13 X 1320LI;KOS;3;0;3;86,2;0;0;20;022300;TRG;PC;EUR
10000021;9910330;VARIATOR J. 47 X 13 X 1400LI;KOS;2;0;2;89,6;0;0;20;022300;TRG;PC;EUR
10000021;9910331;VARIATOR J. 47 X 13 X 1500LI;KOS;5;0;5;94,5;0;0;20;022300;TRG;PC;EUR
10000021;9910332;VARIATOR J. 47 X 13 X 1600LI;KOS;6;0;6;98,5;0;0;20;022300;TRG;PC;EUR
10000021;9910333;VARIATOR J. 47 X 13 X 1700LI;KOS;3;0;3;103,5;0;0;20;022300;TRG;PC;EUR
10000021;9910335;VARIATOR J. 47 X 13 X 1800LI;KOS;8;0;8;106,3;0;0;20;022300;TRG;PC;EUR
10000021;9910336;VARIATOR J. 47 X 13 X 2000LI;KOS;2;0;2;112,8;0;0;20;022300;TRG;PC;EUR
10000021;9910337;VARIATOR J. 47 X 13 X 2240LI;KOS;6;0;6;119,6;0;0;20;022300;TRG;PC;EUR
10000021;9910339;VARIATOR J. 21 X 6 X 675LI;KOS;2;0;2;27,3;0;0;20;022300;TRG;PC;EUR
10000021;9910340;VARIATOR J. 21 X 6 X 770LI;KOS;5;0;5;28,6;0;0;20;022300;TRG;PC;EUR
10000021;9910342;VARIATOR J. 22 X 8 X 850LI;KOS;4;0;4;30;0;0;20;022300;TRG;PC;EUR
10000021;9910343;VARIATOR J. 22 X 8 X 1060LI;KOS;2;0;2;33,7;0;0;20;022300;TRG;PC;EUR
10000021;9910345;VARIATOR J. 26 X 8 X 680LI;KOS;2;0;2;36,1;0;0;20;022300;TRG;PC;EUR
10000021;9910346;VARIATOR J. 26 X 8 X 750LI;KOS;1;0;1;37,6;0;0;20;022300;TRG;PC;EUR
10000021;9910347;VARIATOR J. 26 X 8 X 950LI;KOS;2;0;2;43,1;0;0;20;022300;TRG;PC;EUR
10000021;9910348;VARIATOR J. 28 X 8 X 1120LI;KOS;1;0;1;46,1;0;0;20;022300;TRG;PC;EUR
10000021;9910349;VARIATOR J. 28 X 8 X 1500LI;KOS;4;0;4;56,9;0;0;20;022300;TRG;PC;EUR
10000021;9910350;VARIATOR J. 30 X 10 X 850LI;KOS;1;0;1;43,8;0;0;20;022300;TRG;PC;EUR
10000021;9910351;VARIATOR J. 32 X 10 X 950LI;KOS;5;0;5;46,5;0;0;20;022300;TRG;PC;EUR
10000021;99103810;VARIATOR J. 17 X 5 X 1000LI;KOS;2;0;2;0;0;0;20;022300;TRG;PC;EUR
10000021;9910382;VARIATOR J. 41 X 13 X 1120LI;KOS;4;0;4;76,1;0;0;20;022300;TRG;PC;EUR
10000021;9910383;VARIATOR J. 41 X 13 X 1180LI;KOS;2;0;2;76,1;0;0;20;022300;TRG;PC;EUR
10000021;9910384;VARIATOR J. 41 X 13 X 1500LI;KOS;2;0;2;92,8;0;0;20;022300;TRG;PC;EUR
10000021;9910385;VARIATOR J. 13 X 6 X 700LI;KOS;8;0;8;17,1;0;0;20;022300;TRG;PC;EUR
10000021;9910387;VARIATOR J. 22 X 8 X 750LI;KOS;3;0;3;28,1;0;0;20;022300;TRG;PC;EUR
10000021;9910388;VARIATOR J. 13 X 6 X 477LI;KOS;9;0;9;13,3;0;0;20;022300;TRG;PC;EUR
10000021;9910525;VARIATOR J. 52 X 16 X 1325LI;KOS;4;0;4;121;0;0;20;022300;TRG;PC;EUR
10000021;9910558;VARIATOR J. 13 X 6 X 650LI;KOS;7;0;7;16,7;0;0;20;022300;TRG;PC;EUR
